Tool,Radius_Manual,Radius_Model,F1_Score
German Sentiment Analysis,0.20000000000000004,0.4600000000000003,0.6001692009925802
German Sentiment Analysis,0.20000000000000004,0.4700000000000003,0.5727392759081157
German Sentiment Analysis,0.20000000000000004,0.4800000000000003,0.5727392759081157
German Sentiment Analysis,0.20000000000000004,0.4900000000000003,0.5727392759081157
German Sentiment Analysis,0.21000000000000005,0.15,0.777457264957265
German Sentiment Analysis,0.21000000000000005,0.16,0.7937500000000001
German Sentiment Analysis,0.21000000000000005,0.17,0.809596399535424
German Sentiment Analysis,0.21000000000000005,0.18000000000000002,0.8237259816207184
German Sentiment Analysis,0.21000000000000005,0.19000000000000003,0.8374213614193823
German Sentiment Analysis,0.21000000000000005,0.20000000000000004,0.8259915559160583
German Sentiment Analysis,0.21000000000000005,0.21000000000000005,0.8172043010752689
German Sentiment Analysis,0.21000000000000005,0.22000000000000006,0.8060275344436013
German Sentiment Analysis,0.21000000000000005,0.23000000000000007,0.7993720565149136
German Sentiment Analysis,0.21000000000000005,0.24000000000000007,0.769112879457707
German Sentiment Analysis,0.21000000000000005,0.2500000000000001,0.7709876543209876
German Sentiment Analysis,0.21000000000000005,0.2600000000000001,0.7709876543209876
German Sentiment Analysis,0.21000000000000005,0.27000000000000013,0.7631767109295199
German Sentiment Analysis,0.21000000000000005,0.28000000000000014,0.7631767109295199
German Sentiment Analysis,0.21000000000000005,0.29000000000000015,0.7442849548112705
German Sentiment Analysis,0.21000000000000005,0.30000000000000016,0.7442849548112705
German Sentiment Analysis,0.21000000000000005,0.31000000000000016,0.7330005031154455
German Sentiment Analysis,0.21000000000000005,0.3200000000000002,0.7215357928501516
German Sentiment Analysis,0.21000000000000005,0.3300000000000002,0.7025916423881376
German Sentiment Analysis,0.21000000000000005,0.3400000000000002,0.6953180602843019
German Sentiment Analysis,0.21000000000000005,0.3500000000000002,0.6953180602843019
German Sentiment Analysis,0.21000000000000005,0.3600000000000002,0.6953180602843019
German Sentiment Analysis,0.21000000000000005,0.3700000000000002,0.680746336996337
German Sentiment Analysis,0.21000000000000005,0.3800000000000002,0.680746336996337
German Sentiment Analysis,0.21000000000000005,0.39000000000000024,0.680746336996337
German Sentiment Analysis,0.21000000000000005,0.40000000000000024,0.680746336996337
German Sentiment Analysis,0.21000000000000005,0.41000000000000025,0.6574314574314575
German Sentiment Analysis,0.21000000000000005,0.42000000000000026,0.6502787268476893
German Sentiment Analysis,0.21000000000000005,0.43000000000000027,0.6502787268476893
German Sentiment Analysis,0.21000000000000005,0.4400000000000003,0.638267355134825
German Sentiment Analysis,0.21000000000000005,0.4500000000000003,0.6259312612769921
German Sentiment Analysis,0.21000000000000005,0.4600000000000003,0.6001692009925802
German Sentiment Analysis,0.21000000000000005,0.4700000000000003,0.5727392759081157
German Sentiment Analysis,0.21000000000000005,0.4800000000000003,0.5727392759081157
German Sentiment Analysis,0.21000000000000005,0.4900000000000003,0.5727392759081157
German Sentiment Analysis,0.22000000000000006,0.15,0.777457264957265
German Sentiment Analysis,0.22000000000000006,0.16,0.7937500000000001
German Sentiment Analysis,0.22000000000000006,0.17,0.809596399535424
German Sentiment Analysis,0.22000000000000006,0.18000000000000002,0.8237259816207184
German Sentiment Analysis,0.22000000000000006,0.19000000000000003,0.8374213614193823
German Sentiment Analysis,0.22000000000000006,0.20000000000000004,0.8259915559160583
German Sentiment Analysis,0.22000000000000006,0.21000000000000005,0.8172043010752689
German Sentiment Analysis,0.22000000000000006,0.22000000000000006,0.8060275344436013
German Sentiment Analysis,0.22000000000000006,0.23000000000000007,0.7993720565149136
German Sentiment Analysis,0.22000000000000006,0.24000000000000007,0.769112879457707
German Sentiment Analysis,0.22000000000000006,0.2500000000000001,0.7709876543209876
German Sentiment Analysis,0.22000000000000006,0.2600000000000001,0.7709876543209876
German Sentiment Analysis,0.22000000000000006,0.27000000000000013,0.7631767109295199
German Sentiment Analysis,0.22000000000000006,0.28000000000000014,0.7631767109295199
German Sentiment Analysis,0.22000000000000006,0.29000000000000015,0.7442849548112705
German Sentiment Analysis,0.22000000000000006,0.30000000000000016,0.7442849548112705
German Sentiment Analysis,0.22000000000000006,0.31000000000000016,0.7330005031154455
German Sentiment Analysis,0.22000000000000006,0.3200000000000002,0.7215357928501516
German Sentiment Analysis,0.22000000000000006,0.3300000000000002,0.7025916423881376
German Sentiment Analysis,0.22000000000000006,0.3400000000000002,0.6953180602843019
German Sentiment Analysis,0.22000000000000006,0.3500000000000002,0.6953180602843019
German Sentiment Analysis,0.22000000000000006,0.3600000000000002,0.6953180602843019
German Sentiment Analysis,0.22000000000000006,0.3700000000000002,0.680746336996337
German Sentiment Analysis,0.22000000000000006,0.3800000000000002,0.680746336996337
German Sentiment Analysis,0.22000000000000006,0.39000000000000024,0.680746336996337
German Sentiment Analysis,0.22000000000000006,0.40000000000000024,0.680746336996337
German Sentiment Analysis,0.22000000000000006,0.41000000000000025,0.6574314574314575
German Sentiment Analysis,0.22000000000000006,0.42000000000000026,0.6502787268476893
German Sentiment Analysis,0.22000000000000006,0.43000000000000027,0.6502787268476893
German Sentiment Analysis,0.22000000000000006,0.4400000000000003,0.638267355134825
German Sentiment Analysis,0.22000000000000006,0.4500000000000003,0.6259312612769921
German Sentiment Analysis,0.22000000000000006,0.4600000000000003,0.6001692009925802
German Sentiment Analysis,0.22000000000000006,0.4700000000000003,0.5727392759081157
German Sentiment Analysis,0.22000000000000006,0.4800000000000003,0.5727392759081157
German Sentiment Analysis,0.22000000000000006,0.4900000000000003,0.5727392759081157
German Sentiment Analysis,0.23000000000000007,0.15,0.7756429949978337
German Sentiment Analysis,0.23000000000000007,0.16,0.7910441151954655
German Sentiment Analysis,0.23000000000000007,0.17,0.8060792254340642
German Sentiment Analysis,0.23000000000000007,0.18000000000000002,0.8195307108350587
German Sentiment Analysis,0.23000000000000007,0.19000000000000003,0.8326166587036151
German Sentiment Analysis,0.23000000000000007,0.20000000000000004,0.8215385621013623
German Sentiment Analysis,0.23000000000000007,0.21000000000000005,0.8129032258064517
German Sentiment Analysis,0.23000000000000007,0.22000000000000006,0.8020222296568901
German Sentiment Analysis,0.23000000000000007,0.23000000000000007,0.8156177156177157
German Sentiment Analysis,0.23000000000000007,0.24000000000000007,0.7852316266109369
German Sentiment Analysis,0.23000000000000007,0.2500000000000001,0.7863984674329502
German Sentiment Analysis,0.23000000000000007,0.2600000000000001,0.7863984674329502
German Sentiment Analysis,0.23000000000000007,0.27000000000000013,0.7784683239775462
German Sentiment Analysis,0.23000000000000007,0.28000000000000014,0.7784683239775462
German Sentiment Analysis,0.23000000000000007,0.29000000000000015,0.7594177064765301
German Sentiment Analysis,0.23000000000000007,0.30000000000000016,0.7594177064765301
German Sentiment Analysis,0.23000000000000007,0.31000000000000016,0.7481005273997882
German Sentiment Analysis,0.23000000000000007,0.3200000000000002,0.7365985225496163
German Sentiment Analysis,0.23000000000000007,0.3300000000000002,0.7358058608058609
German Sentiment Analysis,0.23000000000000007,0.3400000000000002,0.7282978066110596
German Sentiment Analysis,0.23000000000000007,0.3500000000000002,0.7282978066110596
German Sentiment Analysis,0.23000000000000007,0.3600000000000002,0.7282978066110596
German Sentiment Analysis,0.23000000000000007,0.3700000000000002,0.7132499893693923
German Sentiment Analysis,0.23000000000000007,0.3800000000000002,0.7132499893693923
German Sentiment Analysis,0.23000000000000007,0.39000000000000024,0.7132499893693923
German Sentiment Analysis,0.23000000000000007,0.40000000000000024,0.7132499893693923
German Sentiment Analysis,0.23000000000000007,0.41000000000000025,0.6895330112721417
German Sentiment Analysis,0.23000000000000007,0.42000000000000026,0.682142857142857
German Sentiment Analysis,0.23000000000000007,0.43000000000000027,0.682142857142857
German Sentiment Analysis,0.23000000000000007,0.4400000000000003,0.6699362843729041
German Sentiment Analysis,0.23000000000000007,0.4500000000000003,0.6574074074074074
German Sentiment Analysis,0.23000000000000007,0.4600000000000003,0.6312671367019194
German Sentiment Analysis,0.23000000000000007,0.4700000000000003,0.603468899521531
German Sentiment Analysis,0.23000000000000007,0.4800000000000003,0.603468899521531
German Sentiment Analysis,0.23000000000000007,0.4900000000000003,0.603468899521531
German Sentiment Analysis,0.24000000000000007,0.15,0.7651235725598067
German Sentiment Analysis,0.24000000000000007,0.16,0.7803456997005384
German Sentiment Analysis,0.24000000000000007,0.17,0.7952210274790921
German Sentiment Analysis,0.24000000000000007,0.18000000000000002,0.8085553997194951
German Sentiment Analysis,0.24000000000000007,0.19000000000000003,0.8215385621013623
German Sentiment Analysis,0.24000000000000007,0.20000000000000004,0.8104645809563843
German Sentiment Analysis,0.24000000000000007,0.21000000000000005,0.8020222296568901
German Sentiment Analysis,0.24000000000000007,0.22000000000000006,0.791111111111111
German Sentiment Analysis,0.24000000000000007,0.23000000000000007,0.8044839181711584
German Sentiment Analysis,0.24000000000000007,0.24000000000000007,0.7740759945841615
German Sentiment Analysis,0.24000000000000007,0.2500000000000001,0.7749912922326715
German Sentiment Analysis,0.24000000000000007,0.2600000000000001,0.7749912922326715
German Sentiment Analysis,0.24000000000000007,0.27000000000000013,0.7671910273408106
German Sentiment Analysis,0.24000000000000007,0.28000000000000014,0.7671910273408106
German Sentiment Analysis,0.24000000000000007,0.29000000000000015,0.7713751681607676
German Sentiment Analysis,0.24000000000000007,0.30000000000000016,0.7713751681607676
German Sentiment Analysis,0.24000000000000007,0.31000000000000016,0.7599298270738606
German Sentiment Analysis,0.24000000000000007,0.3200000000000002,0.7482917953506188
German Sentiment Analysis,0.24000000000000007,0.3300000000000002,0.7471306471306471
German Sentiment Analysis,0.24000000000000007,0.3400000000000002,0.7395643178775709
German Sentiment Analysis,0.24000000000000007,0.3500000000000002,0.7395643178775709
German Sentiment Analysis,0.24000000000000007,0.3600000000000002,0.7395643178775709
German Sentiment Analysis,0.24000000000000007,0.3700000000000002,0.7244008714596949
German Sentiment Analysis,0.24000000000000007,0.3800000000000002,0.7244008714596949
German Sentiment Analysis,0.24000000000000007,0.39000000000000024,0.7244008714596949
German Sentiment Analysis,0.24000000000000007,0.40000000000000024,0.7244008714596949
German Sentiment Analysis,0.24000000000000007,0.41000000000000025,0.7003779289493576
German Sentiment Analysis,0.24000000000000007,0.42000000000000026,0.6929313979112773
German Sentiment Analysis,0.24000000000000007,0.43000000000000027,0.6929313979112773
German Sentiment Analysis,0.24000000000000007,0.4400000000000003,0.6805555555555557
German Sentiment Analysis,0.24000000000000007,0.4500000000000003,0.6678446517050424
German Sentiment Analysis,0.24000000000000007,0.4600000000000003,0.6412962962962964
German Sentiment Analysis,0.24000000000000007,0.4700000000000003,0.6130197322057788
German Sentiment Analysis,0.24000000000000007,0.4800000000000003,0.6130197322057788
German Sentiment Analysis,0.24000000000000007,0.4900000000000003,0.6130197322057788
German Sentiment Analysis,0.2500000000000001,0.15,0.7651235725598067
German Sentiment Analysis,0.2500000000000001,0.16,0.7803456997005384
German Sentiment Analysis,0.2500000000000001,0.17,0.7952210274790921
German Sentiment Analysis,0.2500000000000001,0.18000000000000002,0.8085553997194951
German Sentiment Analysis,0.2500000000000001,0.19000000000000003,0.8215385621013623
German Sentiment Analysis,0.2500000000000001,0.20000000000000004,0.8104645809563843
German Sentiment Analysis,0.2500000000000001,0.21000000000000005,0.8020222296568901
German Sentiment Analysis,0.2500000000000001,0.22000000000000006,0.791111111111111
German Sentiment Analysis,0.2500000000000001,0.23000000000000007,0.8044839181711584
German Sentiment Analysis,0.2500000000000001,0.24000000000000007,0.7740759945841615
German Sentiment Analysis,0.2500000000000001,0.2500000000000001,0.7749912922326715
German Sentiment Analysis,0.2500000000000001,0.2600000000000001,0.7749912922326715
German Sentiment Analysis,0.2500000000000001,0.27000000000000013,0.7671910273408106
German Sentiment Analysis,0.2500000000000001,0.28000000000000014,0.7671910273408106
